basket_id,item_id,item_name,category,quantity,basket_theme
B130,I045,Чеснок,Овощи,1,seafood_asian
B130,I051,Салат айсберг,Овощи,2,seafood_asian
B130,I056,Брокколи,Овощи,1,seafood_asian
B130,I059,Зеленый лук,Овощи,1,seafood_asian
B130,I062,Острый перец,Овощи,1,seafood_asian
B130,I063,Имбирь,Овощи,1,seafood_asian
B130,I083,Лапша удон,Бакалея,1,seafood_asian
B130,I085,Мука пшеничная,Бакалея,1,seafood_asian
B130,I105,Соус терияки,Соусы,1,seafood_asian
B130,I148,Суп куриный готовый,Готовая еда,1,seafood_asian
B131,I003,Йогурт натуральный,Молочные продукты,1,office_lunch
B131,I053,Шампиньоны,Овощи,2,office_lunch
B131,I065,Бананы,Фрукты,1,office_lunch
B131,I116,Кофе зерновой,Напитки,1,office_lunch
B131,I119,Вода минеральная,Напитки,2,office_lunch
B131,I132,Шоколад темный,Сладости,1,office_lunch
B131,I146,Салат цезарь готовый,Готовая еда,1,office_lunch
B131,I147,Сэндвич с курицей,Готовая еда,1,office_lunch
B132,I001,Молоко 2.5%,Молочные продукты,3,sushi_home
B132,I041,Крабовые палочки,Рыба,1,sushi_home
B132,I047,Огурцы,Овощи,2,sushi_home
B132,I051,Салат айсберг,Овощи,1,sushi_home
B132,I057,Авокадо,Овощи,1,sushi_home
B132,I084,Овсяные хлопья,Бакалея,1,sushi_home
B132,I091,Нори,Бакалея,1,sushi_home
B132,I104,Соевый соус,Соусы,1,sushi_home
B132,I108,Карри паста,Соусы,1,sushi_home
B132,I131,Шоколад молочный,Сладости,1,sushi_home
B133,I001,Молоко 2.5%,Молочные продукты,3,big_family_stock
B133,I017,Батон нарезной,Хлеб,1,big_family_stock
B133,I023,Яйца C1 10 шт,Бакалея,1,big_family_stock
B133,I042,Картофель,Овощи,2,big_family_stock
B133,I043,Морковь,Овощи,1,big_family_stock
B133,I051,Салат айсберг,Овощи,1,big_family_stock
B133,I061,Петрушка,Овощи,1,big_family_stock
B133,I070,Клубника,Фрукты,1,big_family_stock
B133,I082,Макароны пенне,Бакалея,1,big_family_stock
B133,I084,Овсяные хлопья,Бакалея,1,big_family_stock
B133,I086,Сахар,Бакалея,1,big_family_stock
B133,I113,Чай черный,Напитки,1,big_family_stock
B133,I133,Печенье овсяное,Сладости,2,big_family_stock
B133,I158,Бумажные полотенца,Дом,1,big_family_stock
B133,I159,Туалетная бумага,Дом,2,big_family_stock
B134,I001,Молоко 2.5%,Молочные продукты,1,breakfast_basic
B134,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B134,I007,Сливочное масло,Молочные продукты,1,breakfast_basic
B134,I015,Хлеб пшеничный,Хлеб,1,breakfast_basic
B134,I023,Яйца C1 10 шт,Бакалея,1,breakfast_basic
B134,I065,Бананы,Фрукты,2,breakfast_basic
B134,I067,Лимоны,Фрукты,2,breakfast_basic
B134,I074,Манго,Фрукты,1,breakfast_basic
B134,I083,Лапша удон,Бакалея,1,breakfast_basic
B134,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B135,I033,Колбаса докторская,Мясо и птица,1,sushi_home
B135,I036,Лосось филе,Рыба,1,sushi_home
B135,I046,Помидоры,Овощи,3,sushi_home
B135,I047,Огурцы,Овощи,3,sushi_home
B135,I057,Авокадо,Овощи,1,sushi_home
B135,I063,Имбирь,Овощи,2,sushi_home
B135,I077,Рис для суши,Бакалея,1,sushi_home
B135,I091,Нори,Бакалея,1,sushi_home
B135,I104,Соевый соус,Соусы,1,sushi_home
B135,I159,Туалетная бумага,Дом,1,sushi_home
B136,I003,Йогурт натуральный,Молочные продукты,1,fruit_snack
B136,I046,Помидоры,Овощи,1,fruit_snack
B136,I064,Яблоки,Фрукты,2,fruit_snack
B136,I065,Бананы,Фрукты,1,fruit_snack
B136,I066,Апельсины,Фрукты,1,fruit_snack
B136,I068,Груши,Фрукты,2,fruit_snack
B136,I069,Виноград,Фрукты,2,fruit_snack
B136,I089,Оливковое масло,Бакалея,1,fruit_snack
B136,I101,Соус песто,Соусы,1,fruit_snack
B136,I126,Овощная смесь замороженная,Заморозка,2,fruit_snack
B136,I137,Орехи грецкие,Снэки,1,fruit_snack
B137,I006,Сыр гауда,Молочные продукты,1,mexican_tacos
B137,I018,Лаваш,Хлеб,1,mexican_tacos
B137,I027,Фарш говяжий,Мясо и птица,1,mexican_tacos
B137,I046,Помидоры,Овощи,2,mexican_tacos
B137,I057,Авокадо,Овощи,2,mexican_tacos
B137,I097,Фасоль консервированная,Консервы,1,mexican_tacos
B137,I107,Сальса,Соусы,1,mexican_tacos
B138,I001,Молоко 2.5%,Молочные продукты,1,baking_sweet
B138,I007,Сливочное масло,Молочные продукты,1,baking_sweet
B138,I015,Хлеб пшеничный,Хлеб,1,baking_sweet
B138,I023,Яйца C1 10 шт,Бакалея,1,baking_sweet
B138,I048,Перец болгарский,Овощи,1,baking_sweet
B138,I085,Мука пшеничная,Бакалея,1,baking_sweet
B138,I086,Сахар,Бакалея,1,baking_sweet
B138,I094,Ванильный сахар,Бакалея,1,baking_sweet
B138,I095,Какао порошок,Бакалея,1,baking_sweet
B138,I100,Оливки,Консервы,1,baking_sweet
B138,I132,Шоколад темный,Сладости,2,baking_sweet
B138,I159,Туалетная бумага,Дом,1,baking_sweet
B139,I013,Йогурт греческий,Молочные продукты,1,healthy_breakfast
B139,I014,Молоко безлактозное,Молочные продукты,3,healthy_breakfast
B139,I065,Бананы,Фрукты,1,healthy_breakfast
B139,I084,Овсяные хлопья,Бакалея,1,healthy_breakfast
B139,I137,Орехи грецкие,Снэки,2,healthy_breakfast
B140,I015,Хлеб пшеничный,Хлеб,2,frozen_quick
B140,I057,Авокадо,Овощи,1,frozen_quick
B140,I120,Газированная вода,Напитки,2,frozen_quick
B140,I124,Пельмени,Заморозка,1,frozen_quick
B140,I125,Вареники с картофелем,Заморозка,1,frozen_quick
B140,I126,Овощная смесь замороженная,Заморозка,2,frozen_quick
B141,I002,Кефир,Молочные продукты,1,bbq_picnic
B141,I026,Куриные бедра,Мясо и птица,1,bbq_picnic
B141,I047,Огурцы,Овощи,1,bbq_picnic
B141,I069,Виноград,Фрукты,2,bbq_picnic
B141,I073,Киви,Фрукты,1,bbq_picnic
B141,I084,Овсяные хлопья,Бакалея,1,bbq_picnic
B141,I102,Кетчуп,Соусы,1,bbq_picnic
B141,I107,Сальса,Соусы,1,bbq_picnic
B141,I115,Кофе молотый,Напитки,1,bbq_picnic
B141,I120,Газированная вода,Напитки,2,bbq_picnic
B141,I135,Мед,Сладости,1,bbq_picnic
B141,I139,Чипсы картофельные,Снэки,2,bbq_picnic
B141,I149,Детское пюре яблочное,Детские товары,1,bbq_picnic
B141,I158,Бумажные полотенца,Дом,1,bbq_picnic
B142,I003,Йогурт натуральный,Молочные продукты,1,baby_care
B142,I065,Бананы,Фрукты,2,baby_care
B142,I068,Груши,Фрукты,1,baby_care
B142,I149,Детское пюре яблочное,Детские товары,1,baby_care
B142,I150,Детская каша,Детские товары,1,baby_care
B142,I151,Подгузники,Детские товары,1,baby_care
B142,I152,Влажные салфетки,Детские товары,1,baby_care
B143,I006,Сыр гауда,Молочные продукты,1,breakfast_basic
B143,I007,Сливочное масло,Молочные продукты,1,breakfast_basic
B143,I015,Хлеб пшеничный,Хлеб,1,breakfast_basic
B143,I023,Яйца C1 10 шт,Бакалея,1,breakfast_basic
B143,I065,Бананы,Фрукты,2,breakfast_basic
B143,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B143,I115,Кофе молотый,Напитки,1,breakfast_basic
B143,I159,Туалетная бумага,Дом,1,breakfast_basic
B144,I006,Сыр гауда,Молочные продукты,1,sandwiches
B144,I011,Сыр творожный,Молочные продукты,1,sandwiches
B144,I015,Хлеб пшеничный,Хлеб,2,sandwiches
B144,I034,Ветчина,Мясо и птица,1,sandwiches
B144,I044,Лук репчатый,Овощи,2,sandwiches
B144,I047,Огурцы,Овощи,1,sandwiches
B144,I048,Перец болгарский,Овощи,2,sandwiches
B144,I051,Салат айсберг,Овощи,1,sandwiches
B144,I070,Клубника,Фрукты,1,sandwiches
B144,I158,Бумажные полотенца,Дом,1,sandwiches
B145,I014,Молоко безлактозное,Молочные продукты,2,pasta_italian
B145,I020,Багет,Хлеб,1,pasta_italian
B145,I045,Чеснок,Овощи,1,pasta_italian
B145,I046,Помидоры,Овощи,3,pasta_italian
B145,I081,Макароны спагетти,Бакалея,1,pasta_italian
B145,I089,Оливковое масло,Бакалея,1,pasta_italian
B145,I096,Томатная паста,Соусы,1,pasta_italian
B145,I101,Соус песто,Соусы,1,pasta_italian
B145,I111,Итальянские травы,Специи,1,pasta_italian
B145,I119,Вода минеральная,Напитки,4,pasta_italian
B145,I122,Морс ягодный,Напитки,2,pasta_italian
B146,I023,Яйца C1 10 шт,Бакалея,1,russian_salads
B146,I025,Куриное филе,Мясо и птица,1,russian_salads
B146,I033,Колбаса докторская,Мясо и птица,1,russian_salads
B146,I042,Картофель,Овощи,2,russian_salads
B146,I043,Морковь,Овощи,2,russian_salads
B146,I060,Укроп,Овощи,1,russian_salads
B146,I069,Виноград,Фрукты,1,russian_salads
B146,I099,Горошек консервированный,Консервы,1,russian_salads
B147,I023,Яйца C1 10 шт,Бакалея,1,russian_salads
B147,I033,Колбаса докторская,Мясо и птица,1,russian_salads
B147,I042,Картофель,Овощи,2,russian_salads
B147,I047,Огурцы,Овощи,1,russian_salads
B147,I057,Авокадо,Овощи,1,russian_salads
B147,I060,Укроп,Овощи,2,russian_salads
B147,I063,Имбирь,Овощи,1,russian_salads
B147,I084,Овсяные хлопья,Бакалея,1,russian_salads
B147,I099,Горошек консервированный,Консервы,1,russian_salads
B147,I148,Суп куриный готовый,Готовая еда,1,russian_salads
B148,I001,Молоко 2.5%,Молочные продукты,2,breakfast_basic
B148,I015,Хлеб пшеничный,Хлеб,2,breakfast_basic
B148,I023,Яйца C1 10 шт,Бакалея,2,breakfast_basic
B148,I053,Шампиньоны,Овощи,2,breakfast_basic
B148,I059,Зеленый лук,Овощи,2,breakfast_basic
B148,I061,Петрушка,Овощи,1,breakfast_basic
B148,I065,Бананы,Фрукты,3,breakfast_basic
B148,I084,Овсяные хлопья,Бакалея,1,breakfast_basic
B148,I113,Чай черный,Напитки,1,breakfast_basic
B148,I115,Кофе молотый,Напитки,1,breakfast_basic
B149,I018,Лаваш,Хлеб,1,bbq_picnic
B149,I025,Куриное филе,Мясо и птица,1,bbq_picnic
B149,I026,Куриные бедра,Мясо и птица,1,bbq_picnic
B149,I029,Свинина для жарки,Мясо и птица,1,bbq_picnic
B149,I042,Картофель,Овощи,1,bbq_picnic
B149,I044,Лук репчатый,Овощи,3,bbq_picnic
